ID,CPUmodel,GPUmodel,TotCred,RAC
736696,[IMPL 0X41 ARCH 8 VARIANT 0X1 PART 0XD46 REV 1],NONE,3386.455759,85.127071
736698,11TH GEN INTEL(R) CORE(TM) I7-11800H @ 2.30GHZ [FAMILY 6 MODEL 141 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 3060 LAPTOP GPU|1|6143MB|51215|300],186.648621,1.17362
736699,INTEL(R) CORE(TM) I5-7300U CPU @ 2.60GHZ [FAMILY 6 MODEL 142 STEPPING 9],[INTEL|INTEL(R) HD GRAPHICS 620|1|6489MB||300],51230.454444,1263.048008
736701,12TH GEN INTEL(R) CORE(TM) I9-12900H [FAMILY 6 MODEL 154 STEPPING 3],[INTEL|INTEL(R) IRIS(R) XE GRAPHICS|1|13018MB||300][OPENCL_GPU|INTEL(R) IRIS(R) XE GRAPHICS|1|16272MB|102][OPENCL_GPU|MICROSOFT BASIC RENDER DRIVER|1|16272MB|102],3492.991742,25.922788
736702,[IMPL 0X41 ARCH 8 VARIANT 0X1 PART 0XD46 REV 1],NONE,188.691308,7.557145
736703,ARMV7 PROCESSOR REV 3 (V7L) [IMPL 0X41 ARCH 7 VARIANT 0X0 PART 0XD08 REV 3],NONE,1351.814998,14.580404
736705,BCM2835 [IMPL 0X41 ARCH 8 VARIANT 0X0 PART 0XD08 REV 3],NONE,4467.96981,178.264811
736706,AMD RYZEN 7 PRO 4750U WITH RADEON GRAPHICS [FAMILY 23 MODEL 96 STEPPING 1],[CAL|AMD RADEON(TM) GRAPHICS|1|6166MB||200],56894.802745,375.226814
736708,INTEL(R) CORE(TM) I5-9600K CPU @ 3.70GHZ [FAMILY 6 MODEL 158 STEPPING 12],[CUDA|NVIDIA GEFORCE GTX 1080|1|4095MB|52802|300],39159.677286,398.877843
736709,INTEL(R) XEON(R) CPU E5-2673 V3 @ 2.40GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CAL|AMD RADEON RX590 GME|1|8192MB||200],12165.75593,87.971909
736712,INTEL(R) CORE(TM) I7-7700 CPU @ 3.60GHZ [FAMILY 6 MODEL 158 STEPPING 9],[INTEL|INTEL(R) HD GRAPHICS 630|1|6459MB||201],28272.032299,164.812217
736713,11TH GEN INTEL(R) CORE(TM) I5-11500T @ 1.50GHZ [FAMILY 6 MODEL 167 STEPPING 1],[CUDA|NVIDIA T600|1|4095MB|51694|300][INTEL|INTEL(R) UHD GRAPHICS 750|1|6419MB||300],116646.46928,2418.317988
736716,INTEL(R) CORE(TM)2 DUO CPU T9550 @ 2.66GHZ [FAMILY 6 MODEL 23 STEPPING 10],[CUDA|QUADRO NVS 160M|1|256MB|32702|0],226.267779,2.310825
736717,11TH GEN INTEL(R) CORE(TM) I7-1165G7 @ 2.80GHZ [FAMILY 6 MODEL 140 STEPPING 1],[INTEL|INTEL(R) IRIS(R) XE GRAPHICS|1|6442MB||300],40138.650592,341.758373
736718,COMMON KVM PROCESSOR [FAMILY 15 MODEL 6 STEPPING 1],NONE,10984.562362,341.211864
736719,INTEL(R) CORE(TM) I7-9750H CPU @ 2.60GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|NVIDIA GEFORCE GTX 1650|1|4095MB|53129|300],64581.322655,671.676026
736721,APPLE M2 [X86 FAMILY 6 MODEL 0 STEPPING 850045858],[OPENCL_GPU|APPLE M2|1|10922MB|102],123846.237656,1560.296404
736722,INTEL(R) CORE(TM) I7-3770 CPU @ 3.40GHZ [FAMILY 6 MODEL 58 STEPPING 9],NONE,25068.725798,160.345186
736723,INTEL(R) CORE(TM) I9-9900K CPU @ 3.60GHZ [FAMILY 6 MODEL 158 STEPPING 13],[CUDA|NVIDIA GEFORCE RTX 3090|1|24575MB|53129|300],93487.55575,828.103349
736724,INTEL(R) CORE(TM) I7-8700K CPU @ 3.70GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|NVIDIA GEFORCE GTX 1060 6GB|1|6143MB|53118|300],5758.654569,45.235232
736725,INTEL(R) CORE(TM) I5-8600K CPU @ 3.60GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|NVIDIA GEFORCE GTX 1080|1|8191MB|52849|300],3965.394503,26.530541
736727,INTEL(R) CORE(TM) I5-6200U CPU @ 2.30GHZ [FAMILY 6 MODEL 78 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS 520|1|3234MB||201],1522.174169,30.70728
736728,11TH GEN INTEL(R) CORE(TM) I9-11900KF @ 3.50GHZ [FAMILY 6 MODEL 167 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 2060|1|6143MB|53118|300],59039.802837,1544.359858
736729,INTEL(R) CORE(TM) I9-9900K CPU @ 3.60GHZ [FAMILY 6 MODEL 158 STEPPING 13],[CUDA|NVIDIA GEFORCE RTX 2070 SUPER|1|8191MB|53129|300],12104.934096,71.742871
736731,INTEL(R) CORE(TM) I7-5820K CPU @ 3.30GHZ [FAMILY 6 MODEL 63 STEPPING 2],[CAL|AMD RADEON RX 6600|1|8176MB||200],107479.133559,909.844118
736732,INTEL(R) CORE(TM) I7-9700K CPU @ 3.60GHZ [FAMILY 6 MODEL 158 STEPPING 13],[CUDA|NVIDIA GEFORCE GTX 1070|1|8191MB|52849|300],4215.647998,32.393076
736733,AMD RYZEN 5 2500U WITH RADEON VEGA MOBILE GFX [FAMILY 23 MODEL 17 STEPPING 0],[CAL|AMD RADEON(TM) VEGA 8 GRAPHICS|1|3503MB||200],1349.174476,17.451191
736734,INTEL(R) CORE(TM) I5-2557M CPU @ 1.70GHZ [FAMILY 6 MODEL 42 STEPPING 7],NONE,37602.974872,1162.138071
736735,AMD RYZEN 9 5900X 12-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3060|1|12287MB|53141|300],142475.53748,3667.121436
736737,[IMPL 0X00 ARCH 8 VARIANT 0X0 PART 0X000 REV 0],NONE,443.281474,2.042608
736738,13TH GEN INTEL(R) CORE(TM) I7-13700K [FAMILY 6 MODEL 183 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 4080|1|16375MB|53141|300][INTEL|INTEL(R) UHD GRAPHICS 770|1|26098MB||300],351726.824593,10544.415942
736739,11TH GEN INTEL(R) CORE(TM) I5-1145G7 @ 2.60GHZ [FAMILY 6 MODEL 140 STEPPING 1],[INTEL|INTEL(R) IRIS(R) XE GRAPHICS|1|3123MB||300],23355.823586,147.598985
736740,11TH GEN INTEL(R) CORE(TM) I5-1145G7 @ 2.60GHZ [FAMILY 6 MODEL 140 STEPPING 1],[INTEL|INTEL(R) IRIS(R) XE GRAPHICS|1|3123MB||300],26490.146283,162.639896
736741,INTEL(R) CORE(TM) I5-5300U CPU @ 2.30GHZ [FAMILY 6 MODEL 61 STEPPING 4],[INTEL|INTEL(R) HD GRAPHICS 5500|1|3216MB||200],7623.25409,50.269261
736742,AMD RYZEN THREADRIPPER 1950X 16-CORE PROCESSOR [FAMILY 23 MODEL 1 STEPPING 1],[CUDA|NVIDIA GEFORCE GTX 970|1|4095MB|52225|300],132084.048045,1361.822592
736745,INTEL(R) CORE(TM) I7-4700HQ CPU @ 2.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|GEFORCE GTX 770M|1|3072MB|42531|102],41605.738232,520.284182
736746,SM8350 [IMPL 0X41 ARCH 8 VARIANT 0X2 PART 0XD05 REV 0],NONE,227.294624,1.177579
736747,AMD RYZEN 5 2600 SIX-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3070|1|8191MB|51179|300],19280.34376,564.281057
736751,AMD RYZEN 5 3600 6-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE GTX 750 TI|1|2047MB|52849|300],5207.787795,35.72494
736752,INTEL(R) CORE(TM) I5-4460 CPU @ 3.20GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|NVIDIA GEFORCE GTX 1070|1|4095MB|52849|300],64685.382401,751.208123
736755,AMD RYZEN 9 5900X 12-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3070|1|8191MB|52824|300],6879.621937,38.941641
736756,INTEL(R) CORE(TM) I5-7400 CPU @ 3.00GHZ [FAMILY 6 MODEL 158 STEPPING 9],[CUDA|NVIDIA GEFORCE RTX 2060 SUPER|3|7974MB|52599|300],90910.317714,2592.237732
736757,NOTHING,NONE,2677.220559,71.530236
736758,ARMV7 PROCESSOR REV 4 (V7L) [IMPL 0X41 ARCH 7 VARIANT 0X0 PART 0XD03 REV 4],NONE,1605.678121,42.980695
736759,INTEL(R) CORE(TM) I3-7100 CPU @ 3.90GHZ [FAMILY 6 MODEL 158 STEPPING 9],[INTEL|INTEL(R) HD GRAPHICS 630|1|6518MB||201],1465.484765,8.253139
736760,[IMPL 0X41 ARCH 8 VARIANT 0X2 PART 0XD05 REV 0],NONE,443.652098,2.333929
736762,INTEL(R) CORE(TM) I7-9750H CPU @ 2.60GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|NVIDIA GEFORCE GTX 1650|1|4095MB|52849|300][INTEL|INTEL(R) UHD GRAPHICS 630|1|4836MB||201],19516.245065,167.839643
736763,BCM2835 [IMPL 0X41 ARCH 8 VARIANT 0X0 PART 0XD08 REV 3],NONE,3622.442794,131.479826
736765,AARCH64 PROCESSOR REV 13 (AARCH64) [IMPL 0X51 ARCH 8 VARIANT 0X7 PART 0X803 REV 12],NONE,216.521815,1.080775
736766,AMD RYZEN 9 7950X 16-CORE PROCESSOR [FAMILY 25 MODEL 97 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 4070 TI|1|12281MB|53129|300],31708.856512,319.917298
736767,INTEL(R) CORE(TM) I7-8650U CPU @ 1.90GHZ [FAMILY 6 MODEL 142 STEPPING 10],[INTEL|INTEL(R) UHD GRAPHICS 620|1|3210MB||300],1270.510661,9.108298
736768,AARCH64 PROCESSOR REV 2 (AARCH64) [IMPL 0X41 ARCH AARCH64 VARIANT 0X0 PART 0XD03 REV 2],[OPENCL_GPU|MALI-T760|1|2700MB|102],122.299536,1.563849
736771,AARCH64 PROCESSOR REV 4 (AARCH64) [IMPL 0X41 ARCH 8 VARIANT 0X0 PART 0XD03 REV 4],NONE,218.416718,1.036444
736772,AMD RYZEN 7 5800X3D 8-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3060|1|4095MB|53118|300],51811.00629,428.677254
736773,ARMV7 PROCESSOR REV 4 (V7L) [IMPL 0X41 ARCH 7 VARIANT 0X0 PART 0XD03 REV 4],NONE,712.207043,4.870693
736774,SAMSUNG A04S EUR OPEN REV03C BOARD BASED ON EXYNOS850 [IMPL 0X41 ARCH 8 VARIANT 0X0 PART 0XD05 REV 1],NONE,787.965173,4.520088
736776,INTEL(R) CORE(TM)2 DUO CPU P8800 @ 2.66GHZ [X86 FAMILY 6 MODEL 23 STEPPING 10],[CUDA|GEFORCE 320M|1|256MB|0|100],4060.60728,147.407695
736778,[IMPL 0X51 ARCH 8 VARIANT 0X2 PART 0X201 REV 1],NONE,403.376741,2.347902
736781,INTEL(R) CORE(TM) I5-3210M CPU @ 2.50GHZ [FAMILY 6 MODEL 58 STEPPING 9],[INTEL|INTEL(R) HD GRAPHICS 4000|1|1400MB||102],11642.974693,343.70271
736782,11TH GEN INTEL(R) CORE(TM) I9-11900K @ 3.50GHZ [FAMILY 6 MODEL 167 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 4090|1|4095MB|53030|0],59134.109042,339.432832
736783,MT6765H [IMPL 0X41 ARCH 8 VARIANT 0X0 PART 0XD03 REV 4],NONE,292.900322,1.528647
736785,13TH GEN INTEL(R) CORE(TM) I9-13900K [FAMILY 6 MODEL 183 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 4090|1|24563MB|53141|300][INTEL|INTEL(R) UHD GRAPHICS 770|1|26110MB||300],10427.811562,466.40441
736787,AMD RYZEN THREADRIPPER 3990X 64-CORE PROCESSOR [FAMILY 23 MODEL 49 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3060 TI|1|8191MB|51694|300],98474.007708,501.912324
736788,AARCH64 PROCESSOR REV 4 (AARCH64) [IMPL 0X41 ARCH 8 VARIANT 0X0 PART 0XD03 REV 4],[OPENCL_GPU|MALI-G72 MP3|1|2759MB|200],966.763163,11.944658
736789,[IMPL 0X41 ARCH 8 VARIANT 0X0 PART 0XD03 REV 4],NONE,441.128525,2.333723
736790,AMD RYZEN THREADRIPPER 2990WX 32-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3060 TI|1|8191MB|53118|300],40671.553586,230.921853
736791,INTEL(R) CORE(TM) I9-9900K CPU @ 3.60GHZ [FAMILY 6 MODEL 158 STEPPING 13],[CUDA|NVIDIA GEFORCE RTX 2060|1|6143MB|52686|300],1183.97884,6.608836
736792,AMD RYZEN 9 7950X 16-CORE PROCESSOR [FAMILY 25 MODEL 97 STEPPING 2],NONE,35926.111098,1373.071757
736793,INTEL(R) XEON(R) CPU E5540 @ 2.53GHZ [FAMILY 6 MODEL 26 STEPPING 5],NONE,56053.838972,452.728952
736794,INTEL(R) CORE(TM) I5-7300U CPU @ 2.60GHZ [FAMILY 6 MODEL 142 STEPPING 9],[INTEL|INTEL(R) HD GRAPHICS 620|1|3226MB||300],2779.770243,110.707117
736795,AMD RYZEN THREADRIPPER 3990X 64-CORE PROCESSOR [FAMILY 23 MODEL 49 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3060|1|8191MB|52758|300],269.565912,1.390406
736797,INTEL(R) XEON(R) CPU E5540 @ 2.53GHZ [FAMILY 6 MODEL 26 STEPPING 5],NONE,55640.361517,496.456277
736798,[IMPL 0X41 ARCH 8 VARIANT 0X0 PART 0XD03 REV 4],NONE,252.111126,1.27951
736799,INTEL(R) CORE(TM) I5-8400 CPU @ 2.80GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|GEFORCE GTX 1060 6GB|1|6144MB|46192|102],165.832808,1.576163
736800,INTEL(R) CORE(TM) I7-6700HQ CPU @ 2.60GHZ [FAMILY 6 MODEL 94 STEPPING 3],NONE,20468.693448,388.898578
736801,AMD RYZEN THREADRIPPER 2990WX 32-CORE PROCESSOR [FAMILY 23 MODEL 8 STEPPING 2],NONE,4353.971613,20.118406
736803,[IMPL 0X51 ARCH 8 VARIANT 0X2 PART 0X201 REV 1],NONE,226.198245,1.030836
736804,INTEL(R) XEON(R) E-2124G CPU @ 3.40GHZ [FAMILY 6 MODEL 158 STEPPING 10],NONE,15863.131544,281.096004
736805,AMD RYZEN 9 5950X 16-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3090|1|24575MB|53129|300],50539.68419,803.748514
736806,[IMPL 0X41 ARCH 8 VARIANT 0X0 PART 0XD46 REV 3],NONE,3001.636956,20.522521
736809,"RENOIR BASED ON QUALCOMM TECHNOLOGIES, INC SM7350 [IMPL 0X41 ARCH 8 VARIANT 0X2 PART 0XD05 REV 0]",NONE,15688.212702,420.835479
736811,INTEL(R) XEON(R) CPU E5-2670 0 @ 2.60GHZ [FAMILY 6 MODEL 45 STEPPING 7],NONE,43793.932879,1459.85118
736812,AMD EPYC 7443 24-CORE PROCESSOR [FAMILY 25 MODEL 1 STEPPING 1],[CUDA|GRID A100-20C|1|4095MB|46010|102],435952.25562,13357.523553
736813,AMD EPYC 7443 24-CORE PROCESSOR [FAMILY 25 MODEL 1 STEPPING 1],[CUDA|GRID A100-20C|1|4095MB|46010|102],418693.168542,12939.909743
736814,INTEL(R) XEON(R) GOLD 6238R CPU @ 2.20GHZ [FAMILY 6 MODEL 85 STEPPING 7],NONE,54539.619546,1714.927285
736815,INTEL(R) CORE(TM) I3-6100T CPU @ 3.20GHZ [FAMILY 6 MODEL 94 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS 530|1|6508MB||300],4683.312356,160.310585
736816,INTEL(R) XEON(R) CPU E5-2620 V3 @ 2.40GHZ [FAMILY 6 MODEL 63 STEPPING 0],NONE,65385.662649,2114.764166
736817,ARMV7 PROCESSOR REV 3 (V7L) [IMPL 0X41 ARCH 7 VARIANT 0X0 PART 0XD08 REV 3],NONE,325.964536,2.021172
736818,INTEL(R) CORE(TM) I5-3570K CPU @ 3.40GHZ [FAMILY 6 MODEL 58 STEPPING 9],[CUDA|NVIDIA GEFORCE GTX 750|1|1023MB|51694|300],272.382403,1.35367
736819,AMD RYZEN 3 3100 4-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|GEFORCE GTX 1050 TI|1|4096MB|45671|102],1007.963028,25.061408
736821,INTEL(R) CORE(TM) I5-4670 CPU @ 3.40GHZ [FAMILY 6 MODEL 60 STEPPING 3],[CUDA|QUADRO 600|1|1024MB|35362|101],4205.807354,145.953064
736822,PENTIUM(R) DUAL-CORE CPU T4500 @ 2.30GHZ [FAMILY 6 MODEL 23 STEPPING 10],NONE,424.651333,2.455119
736824,INTEL(R) CORE(TM) I5-7500T CPU @ 2.70GHZ [FAMILY 6 MODEL 158 STEPPING 9],NONE,50957.286795,1476.228023
736826,INTEL(R) CORE(TM) I5-7500T CPU @ 2.70GHZ [FAMILY 6 MODEL 158 STEPPING 9],NONE,51540.39511,1479.65396
736827,INTEL(R) CORE(TM) I5-9600K CPU @ 3.70GHZ [FAMILY 6 MODEL 158 STEPPING 12],[CUDA|NVIDIA GEFORCE RTX 2060|1|4095MB|52756|300],10184.085698,161.789663
736829,INTEL(R) CORE(TM) I5-7500T CPU @ 2.70GHZ [FAMILY 6 MODEL 158 STEPPING 9],NONE,51545.919989,1515.40495
736830,INTEL(R) CORE(TM) I5-7500T CPU @ 2.70GHZ [FAMILY 6 MODEL 158 STEPPING 9],NONE,50554.331917,1451.900034
736831,INTEL(R) CORE(TM) I5-7500T CPU @ 2.70GHZ [FAMILY 6 MODEL 158 STEPPING 9],NONE,50850.82975,1518.309971
736832,INTEL(R) CORE(TM) I5-7500T CPU @ 2.70GHZ [FAMILY 6 MODEL 158 STEPPING 9],NONE,51246.969359,1498.403029
736833,INTEL(R) CORE(TM) I5-7500T CPU @ 2.70GHZ [FAMILY 6 MODEL 158 STEPPING 9],NONE,45750.6178,1362.361224
736834,INTEL(R) CORE(TM) I5-7500T CPU @ 2.70GHZ [FAMILY 6 MODEL 158 STEPPING 9],NONE,50258.520501,1513.343917
736835,INTEL(R) CORE(TM) I5-7500T CPU @ 2.70GHZ [FAMILY 6 MODEL 158 STEPPING 9],NONE,50711.238545,1464.852394
736836,INTEL(R) CORE(TM) I5-7500T CPU @ 2.70GHZ [FAMILY 6 MODEL 158 STEPPING 9],NONE,51506.931514,1523.846737
736837,INTEL(R) CORE(TM) I5-7500T CPU @ 2.70GHZ [FAMILY 6 MODEL 158 STEPPING 9],NONE,50403.056973,1435.809735
736838,AMD RYZEN 5 5600 6-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 2],[CAL|RADEON RX 560 SERIES|1|4096MB||200],197679.202445,7331.951469
736839,APPLE M1,[OPENCL_GPU|APPLE M1|1|5461MB|102],7716.12074,56.299969
736840,AARCH64 PROCESSOR REV 2 (AARCH64) [IMPL 0X51 ARCH 8 VARIANT 0XA PART 0X801 REV 4],NONE,9281.745726,272.414521
736841,AMD RYZEN 5 5600H WITH RADEON GRAPHICS [FAMILY 25 MODEL 80 STEPPING 0],[CUDA|NVIDIA GEFORCE GTX 1650|1|4095MB|51278|300][CAL|AMD RADEON(TM) GRAPHICS|1|6212MB||200],61201.30421,1745.656362
736842,AARCH64 PROCESSOR REV 2 (AARCH64) [IMPL 0X51 ARCH 8 VARIANT 0XA PART 0X801 REV 4],NONE,8612.115415,150.963319
736844,AARCH64 PROCESSOR REV 0 (AARCH64) [IMPL 0X41 ARCH 8 VARIANT 0X0 PART 0XD08 REV 0],NONE,3628.981442,121.6816
736846,INTEL(R) CORE(TM) I3-6100T CPU @ 3.20GHZ [FAMILY 6 MODEL 94 STEPPING 3],NONE,87646.300605,3108.311527
736847,AMD RYZEN 5 PRO 5650GE WITH RADEON GRAPHICS [FAMILY 25 MODEL 80 STEPPING 0],[CAL|AMD RADEON(TM) GRAPHICS|1|14606MB||200],56614.802323,881.991114
736849,13TH GEN INTEL(R) CORE(TM) I5-13400F [FAMILY 6 MODEL 183 STEPPING 1],[CUDA|NVIDIA GEFORCE GTX 1050 TI|1|4095MB|52849|300],6123.080033,42.214419
736850,INTEL(R) CORE(TM) I7-2600 CPU @ 3.40GHZ [FAMILY 6 MODEL 42 STEPPING 7],[CUDA|NVIDIA GEFORCE GTX 1050 TI|1|4095MB|51694|300],4843.75051,32.777507
736851,INTEL(R) CORE(TM) I5-9300H CPU @ 2.40GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|NVIDIA GEFORCE GTX 1650|1|4095MB|51259|300][INTEL|INTEL(R) UHD GRAPHICS 630|1|6505MB||201],6714.225355,44.484613
736852,APPLE M1 PRO,[OPENCL_GPU|APPLE M1 PRO|1|10922MB|102],27264.880659,264.986748
736855,INTEL(R) CORE(TM) I5-7600K CPU @ 3.80GHZ [FAMILY 6 MODEL 158 STEPPING 9],[CUDA|NVIDIA GEFORCE GTX 1050 TI|1|4095MB|52802|300],6795.992843,201.767224
736856,INTEL(R) CORE(TM) I5-6200U CPU @ 2.30GHZ [FAMILY 6 MODEL 78 STEPPING 3],[INTEL|INTEL(R) HD GRAPHICS 520|1|3037MB||300],5195.984988,43.91937
736857,12TH GEN INTEL(R) CORE(TM) I5-12600K [FAMILY 6 MODEL 151 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 2060|1|6143MB|53118|300],1704.653066,9.255559
736858,INTEL(R) XEON(R) GOLD 6338 CPU @ 2.00GHZ [FAMILY 6 MODEL 106 STEPPING 6],[CUDA|NVIDIA GEFORCE GTX 1050|1|2047MB|52849|300],12599.514553,65.160258
736859,[IMPL 0X41 ARCH 8 VARIANT 0X1 PART 0XD05 REV 0],NONE,266.851693,2.731507
736861,AMD RYZEN 9 3900X 12-CORE PROCESSOR [FAMILY 23 MODEL 113 STEPPING 0],[CUDA|NVIDIA GEFORCE GTX 1660 TI|1|4095MB|51259|300],2123.442064,26.050932
736863,INTEL(R) CORE(TM) I7-6700 CPU @ 3.40GHZ [FAMILY 6 MODEL 94 STEPPING 3],[CUDA|GEFORCE GT 730|1|2048MB|39125|102],3654.307259,119.416522
736864,INTEL(R) CORE(TM) I7-7700 CPU @ 3.60GHZ [FAMILY 6 MODEL 158 STEPPING 9],[CUDA|NVIDIA GEFORCE GTX 1070|1|8105MB|52589|300],7859.560673,44.386654
736865,INTEL(R) CORE(TM) I5-9500 CPU @ 3.00GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|NVIDIA GEFORCE GTX 1650|1|3901MB|52585|0],370.260544,4.657741
736866,INTEL(R) CORE(TM) I3-7100U CPU @ 2.40GHZ [FAMILY 6 MODEL 142 STEPPING 9],NONE,18982.6397,228.963594
736867,GENUINE INTEL(R) CPU 1500 @ 2.00GHZ [X86 FAMILY 6 MODEL 14 STEPPING 8],NONE,10028.08346,302.54732
736868,11TH GEN INTEL(R) CORE(TM) I5-11400F @ 2.60GHZ [FAMILY 6 MODEL 167 STEPPING 1],[CUDA|NVIDIA GEFORCE GTX 1050 TI|1|4095MB|53129|300],1644.574194,9.273673
736869,11TH GEN INTEL(R) CORE(TM) I5-11400F @ 2.60GHZ [FAMILY 6 MODEL 167 STEPPING 1],[CUDA|NVIDIA GEFORCE GTX 1050 TI|1|4095MB|53129|300],14661.05802,495.288182
736871,INTEL(R) CORE(TM) I5-9400F CPU @ 2.90GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|NVIDIA GEFORCE GTX 1060 3GB|1|3071MB|52802|300],29925.19124,830.719343
736872,INTEL(R) CORE(TM) I7-8750H CPU @ 2.20GHZ [FAMILY 6 MODEL 158 STEPPING 10],[CUDA|GEFORCE GTX 1050 TI|1|4096MB|44223|102][INTEL|INTEL(R) UHD GRAPHICS 630|1|3213MB||201],392.83983,7.917242
736874,AMD RYZEN 9 5950X 16-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 2],[CUDA|NVIDIA GEFORCE RTX 3090|1|24575MB|52698|300],1477.984312,8.493523
736875,11TH GEN INTEL(R) CORE(TM) I7-11700K @ 3.60GHZ [FAMILY 6 MODEL 167 STEPPING 1],NONE,16263.70777,730.956654
736876,INTEL(R) XEON(R) CPU E5-1620 V2 @ 3.70GHZ [FAMILY 6 MODEL 62 STEPPING 4],[CUDA|NVIDIA GEFORCE GTX 660|1|2000MB|47099|0],4285.229688,22.516816
736878,12TH GEN INTEL(R) CORE(TM) I7-12700K [FAMILY 6 MODEL 151 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 1660 TI|1|5929MB|52585|300],5680.830604,32.451386
736879,ARMV7 PROCESSOR REV 3 (V7L) [IMPL 0X41 ARCH 7 VARIANT 0X0 PART 0XD08 REV 3],NONE,170.538479,1.340104
736880,AMD RYZEN 9 5900X 12-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE GTX 1660|1|5933MB|52599|300],201936.901799,2469.436096
736881,INTEL(R) XEON(R) CPU E5-2670 V3 @ 2.30GHZ [FAMILY 6 MODEL 63 STEPPING 2],NONE,93090.228032,2364.101299
736882,11TH GEN INTEL(R) CORE(TM) I5-11400F @ 2.60GHZ [FAMILY 6 MODEL 167 STEPPING 1],[CUDA|NVIDIA GEFORCE RTX 3060|1|12287MB|51702|300],6616.056668,40.296787
736883,AMD RYZEN 5 5600G WITH RADEON GRAPHICS [FAMILY 25 MODEL 80 STEPPING 0],[CAL|AMD RADEON RX 6700 XT|1|12272MB||200],18037.750726,407.108965
736886,AMD PHENOM(TM) II X6 1055T PROCESSOR [FAMILY 16 MODEL 10 STEPPING 0],[CAL|ATI RADEON HD 5500/5600 SERIES (REDWOOD)|1|1024MB|1.4.1848|102],1311.784319,8.366368
736887,"INTEL XEON E3-12XX V2 (IVY BRIDGE, IBRS) [FAMILY 6 MODEL 58 STEPPING 9]",[CUDA|NVIDIA RTX A4000|1|4095MB|52578|300],73346.053962,730.37509
736888,INTEL(R) CORE(TM) I5-6500T CPU @ 2.50GHZ [FAMILY 6 MODEL 94 STEPPING 3],NONE,14230.817787,583.909881
736890,AMD RYZEN 7 5800X 8-CORE PROCESSOR [FAMILY 25 MODEL 33 STEPPING 0],[CUDA|NVIDIA GEFORCE RTX 3070|1|8191MB|52849|300],54418.279208,341.292783
736891,AMD A8-5500 APU WITH RADEON(TM) HD GRAPHICS [FAMILY 21 MODEL 16 STEPPING 1],[CAL|AMD RADEON HD 7500/7600/8500/8600 SERIES (DEVASTATOR)|1|512MB|1.4.1848|102],1259.089914,7.542098
736892,INTEL(R) CORE(TM) I3-2120 CPU @ 3.30GHZ [FAMILY 6 MODEL 42 STEPPING 7],NONE,1046.524608,16.324273
736893,AARCH64 PROCESSOR REV 12 (AARCH64) [IMPL 0X51 ARCH 8 VARIANT 0X7 PART 0X803 REV 12],NONE,1183.840641,23.961273
736894,13TH GEN INTEL(R) CORE(TM) I5-13400F [FAMILY 6 MODEL 191 STEPPING 2],[CUDA|NVIDIA GEFORCE GTX 1660 SUPER|1|6143MB|51702|300],59372.096574,1822.924809
